===== Headers
88	22	Lumiose City	03008000d50082010900010005000100050001000e0001001d003f0016001d04044802000000ffff842504008700000000000000e1000000
89	22	Lumiose City	030049008a0081012600010005000100050001000e0001001e00430016001d04044802000000ffff642404005f0100000000000095010000
90	22	Lumiose City	03004900b40080012600010005000100050001000e0001001f00430016001d04044802000000ffff6424040099000000000000003b010000
91	22	Lumiose City	0300670087007f010900010005000100050001000e00010020003f0016001d04024802000000ffff74250400ab00000000000000e1000000
92	22	Lumiose City	0300670088007e010900010005000100050001000e00010021003f0016001d04024802000000ffff74250400ab00000000000000e1000000
93	22	Lumiose City	030078008b007d010900010005000100050001000e0001002200430016001d04044802000000ffff842504008700000000000000e1000000
94	26	Lysandre Labs	030064008c007c018500010005000100050001000e000100230043001a009d15024802000000ffff94010400910200000000000099000000
95	26	Lysandre Labs	030064008d007b018500010005000100050001000e000100240043001a009d15024802000000ffff94010400f30000000000000049020000
96	26	Lysandre Labs	03006600a5007a018500010005000100050001000e000100250043001a049d15024802000000ffff9401040025020000000000007f020000
97	26	Lysandre Labs	03006400a60079018500010005000100050001000e000100260043001a009d15024802000000ffff94010400750000000000000029010000
98	26	Lysandre Labs	03006400a70078018500010005000100050001000e000100270043001a009d15024802000000ffff94010400750000000000000029010000
99	26	Lysandre Labs	03006400a80077018500010005000100050001000e000100280043001a009d15024802000000ffff940104003f00000000000000f3000000
100	26	Lysandre Labs	03006400a90076018500010005000100050001000e000100290043001a009d15024802000000ffff940104002901000000000000cf000000
101	26	Lysandre Labs	03006400aa0075018500010005000100050001000e0001002a0043001a009d15024802000000ffff94010400750000000000000029010000
102	26	Lysandre Labs	03006600a50074018500010005000100050001000e0001002b0043001a009d15024802000000ffff9401040025020000000000007f020000
103	26	Lysandre Labs	03006400aa0073018500010005000100050001000e0001002c0043001a009d15024802000000ffff94010400750000000000000029010000
104	22	Lumiose City	030077008e0072016200010005000100050001000e0001002d00410016001d04024802000000ffffa4250400d902000000000000a3020000
105	22	Lumiose City	03007700bf0071016200010005000100050001000e0001002e00410016001d04024802000000ffffa4250400d9020000000000007f020000
106	22	Lumiose City	03007700c00070016200010005000100050001000e0001002f00410016001d04024802000000ffffa4250400d90200000000000013020000
107	22	Lumiose City	030091008f006f014600010005000100050001000e00010030003f0016001d04024802000000ffffb42504003b0100000000000049020000
108	22	Lumiose City	03004800b5006e012700010005000100050001000e00010031003f0016001d04024802000000ffffb4250400bd0000000000000051000000
109	162	Lumiose Station	0300680090006d010900010005000100050001000e00010032004100a2041d04024802000000ffffc4250400990000000000000013020000
110	22	Lumiose City	0300920091006c010900010005000100050001000e0001003300410016001d04024802000000ffffd425040099000000000000004d010000
111	22	Lumiose City	0300670087006b010900010005000100050001000e0001003400410016001d04024802000000ffff74250400ab00000000000000e1000000
112	22	Lumiose City	0300670088006a010900010005000100050001000e0001003500410016001d04024802000000ffff74250400ab00000000000000e1000000
113	22	Lumiose City	03006700890069010900010005000100050001000e0001003600410016001d04024802000000ffff74250400ab00000000000000e1000000
114	22	Lumiose City	03009d00870068010900010005000100050001000e0001003700410016001d04024802000000ffff74250400ab00000000000000e1000000
115	22	Lumiose City	03009d00880067010900010005000100050001000e0001003800410016001d04024802000000ffff74250400ab00000000000000e1000000
116	22	Lumiose City	03009d00890066010900010005000100050001000e0001003900410016001d04024802000000ffff74250400ab00000000000000e1000000
117	22	Lumiose City	03006300920065012700010005000100050001000e0001003a00430016001d04044802000000ffffe42504008700000000000000e1000000
118	22	Lumiose City	03007c00930064010900010005000100050001000e0001003b00430016001d04024802000000ffff342404005f0100000000000083010000
119	22	Lumiose City	03006300940063010900010005000100050001000e0001003c00430016001d04044802000000ffff742404009900000000000000e1000000
120	22	Lumiose City	030081007f0062010900010005000100050001000e0001003d00410016001d04044802000000ffff842504008700000000000000e1000000
121	22	Lumiose City	03008200d50061010900010005000100050001000e0001003e00410016001d04044802000000ffff842504008700000000000000e1000000
122	22	Lumiose City	03006300950060014500010005000100050001000e0001003f00430016001d04044802000000ffff742404009900000000000000e1000000
123	22	Lumiose City	0300630096005f014500010005000100050001000e0001004000430016001d04044802000000ffff742404009900000000000000e1000000
124	22	Lumiose City	0300480097005e012700010005000100050001000e00010041003f0016001d04044802000000ffffe425040099000000000000003b010000
125	22	Lumiose City	030083007f005d010900010005000100050001000e00010042003f0016001d04044802000000ffff842504008700000000000000e1000000
126	22	Lumiose City	03008b0098005c010900010005000100050001000e0001004300430016001d04024802000000fffff42504003b01000000000000b5020000
127	22	Lumiose City	0300930099005b010900010005000100050001000e0001004400430016001d04024802000000ffff74250400e10000000000000005010000
128	22	Lumiose City	030063009a005a014500010005000100050001000e0001004500430016001d04044802000000ffff742404009900000000000000e1000000
129	22	Lumiose City	03008400d50059010900010005000100050001000e0001004600410016001d04044802000000ffff842504008700000000000000e1000000
130	22	Lumiose City	03008500d50058010900010005000100050001000e0001004700430016001d04044802000000ffff842504008700000000000000e1000000
131	22	Lumiose City	030063009b0057014500010005000100050001000e0001004800430016001d04024802000000ffff742404009900000000000000e1000000
132	22	Lumiose City	030086007f0056010900010005000100050001000e0001004900430016001d04044802000000ffff842504008700000000000000e1000000
133	22	Lumiose City	03008a00d50055010900010005000100050001000e0001004a00430016001d04044802000000ffff842504008700000000000000e1000000
134	22	Lumiose City	030097009c0054010900010005000100050001000e0001004b00430016001d04024802000000ffff742504009900000000000000e1000000
135	22	Lumiose City	03008c00b60053016200010005000100050001000e0001004c00410016001d04024802000000ffffb42404004d0100000000000049020000
136	22	Lumiose City	03009a00bd0052016200010005000100050001000e0001004d00410016001d04024802000000ffffb424040083010000000000003b010000
137	22	Lumiose City	03009a00bd0051016200010005000100050001000e0001004e00410016001d04024802000000ffffb424040083010000000000003b010000
138	22	Lumiose City	03009a00bd0050016200010005000100050001000e0001004f00410016001d04024802000000ffffb424040083010000000000003b010000
139	22	Lumiose City	03009f00b7004f016200010005000100050001000e0001005000410016001d04024802000000ffffb42404004d01000000000000f3000000
140	22	Lumiose City	03008b00ba004e010900010005000100050001000e0001005100430016001d04024802000000ffff042604003b01000000000000b5020000
141	22	Lumiose City	03008b00bb004d010900010005000100050001000e00010052003f0016001d04024802000000fffff42504003b01000000000000b5020000
142	22	Lumiose City	030087007f004c010900010005000100050001000e00010053003f0016001d04044802000000ffff842504008700000000000000e1000000
143	22	Lumiose City	030088007f004b010900010005000100050001000e0001005400430016001d04044802000000ffff842504008700000000000000e1000000
144	22	Lumiose City	03009d0087004a010900010005000100050001000e00010055003f0016001d04024802000000ffff74250400ab00000000000000e1000000
145	22	Lumiose City	03009d00880049010900010005000100050001000e00010056003f0016001d04024802000000ffff74250400ab00000000000000e1000000
146	22	Lumiose City	03008b00bc0048016100010005000100050001000e0001005700430016001d04024802000000fffff42504003b01000000000000b5020000
147	22	Lumiose City	03008a007f0047010900010005000100050001000e0001005800430016001d04044802000000ffff842504008700000000000000e1000000
148	22	Lumiose City	03008a00d50046010900010005000100050001000e0001005900430016001d04044802000000ffff842504008700000000000000e1000000
149	22	Lumiose City	03009d00870045010900010005000100050001000e0001005a00410016001d04024802000000ffff74250400ab00000000000000e1000000
150	22	Lumiose City	03008900d50044010900010005000100050001000e0001005b00430016001d04044802000000ffff842504008700000000000000e1000000
151	22	Lumiose City	03008a007f0043010900010005000100050001000e0001005c00410016001d04044802000000ffff842504008700000000000000e1000000
152	22	Lumiose City	03009600dc0042010900010005000100050001000e0001005d003f001600570b012c02000000ffff6425040085010000000000007a020000
153	22	Lumiose City	03009600dc0041010900010005000100050001000e0001005e0041001600570b012c02000000ffff6425040085010000000000007a020000
154	22	Lumiose City	03009600dc0040010900010005000100050001000e0001005f0041001600570b012c02000000ffff6425040085010000000000007a020000
155	22	Lumiose City	03009600dc003f010900010005000100050001000e000100600041001600570b012c02000000ffff6425040085010000000000007a020000
156	22	Lumiose City	0300930099003e01ae00010005000100050001000e0001006100430016001d04024802000000ffff74250400e10000000000000005010000
157	40	Cyllage City	00000700030036010a00010005000100050001000e00010069009d002804c404016c02000000ffff143604008724000027ffffffc92a0000
158	40	Cyllage City	00000700e10028010a00010005000100050001000e00010077009d0028004804016c02000000ffff142604009705000027ffffffeb0b0000
159	40	Cyllage City	00008d00310034011000010005000100050001000e0001006b009d0028001d040348020000001c00942404007101000000000000ef010000
160	40	Cyllage City	03003f003a0035011100010005000100050001000e0001006a009d0028009d0c034802000000030044010400710100000000000091020000
161	40	Cyllage City	03005d007a0033010a00010005000100050001000e0001006c009d0028001d04024802000000ffffb424040029010000000000005f010000
162	40	Cyllage City	03005d007b0032010a00010005000100050001000e0001006d009d0028001d04024802000000ffffb42404008700000000000000ab000000
163	40	Cyllage City	03005e007e0031010a00010005000100050001000e0001006e009d0028001d04044802000000ffff842504004d010000000000005b020000
164	40	Cyllage City	03005e00c20030010a00010005000100050001000e0001006f009d0028001d04024802000000ffff842504004d010000000000005b020000
165	40	Cyllage City	0300700048002f010a00010005000100050001000e00010070009d0028001d04044802000000ffff7424040071010000000000003b010000
166	40	Cyllage City	03004900ca002e012600010005000100050001000e00010071009d0028001d040448020000000800642404003b010000000000003b010000
167	40	Cyllage City	0300700077002d010a00010005000100050001000e00010072009d0028001d04024802000000ffff44240400ab00000000000000bd000000
168	40	Cyllage City	0300700077002c010a00010005000100050001000e00010073009d0028001d04024802000000ffff44240400ab00000000000000bd000000
169	40	Cyllage City	0300700077002b010a00010005000100050001000e00010074009d0028001d04024802000000ffff44240400ab00000000000000bd000000
170	40	Cyllage City	0300700077002a010a00010005000100050001000e00010075009d0028001d04024802000000ffff44240400ab00000000000000bd000000
171	40	Cyllage City	03007000770029010a00010005000100050001000e00010076009d0028001d04024802000000ffff44240400ab00000000000000bd000000
172	58	Shalour City	010009003b0027013700010005000100050001000e0001007800ac003a04c704016c02000000ffff14360400690300000000000087090000
173	122	Shalour Gate	00005c007d002601470001000500010005000100060001007900ac007a005d04054c02000000ffffe424040066000000000000009c000000
174	58	Shalour City	00008d00310024011000010005000100050001000e0001007b00ac003a001d040348020000001c00942404007101000000000000ef010000
175	58	Shalour City	030040003c0025011100010005000100050001000e0001007a00ac003a005d0d034802000000000044010400bf040000000000003d050000
176	58	Shalour City	03007100770023013700010005000100050001000e0001007c00ac003a001d04024802000000ffff44240400ab00000000000000bd000000
177	58	Shalour City	03007100770022013700010005000100050001000e0001007d00ac003a001d04024802000000ffff44240400ab00000000000000bd000000
178	58	Shalour City	03007100770021013700010005000100050001000e0001007e00ac003a001d04024802000000ffff44240400ab00000000000000bd000000
179	58	Shalour City	03007100770020013700010005000100050001000e0001007f00ac003a001d04024802000000ffff44240400ab00000000000000bd000000
180	58	Shalour City	0300710077001f013700010005000100050001000e0001008000ac003a001d04024802000000ffff44240400ab00000000000000bd000000
181	60	Tower of Mastery	03005f003d001e013100010005000100050001000e0001008100ac003c045d04024802000000ffff2426040071010000000000005b020000
182	60	Tower of Mastery	030060003e001d013100010005000100050001000e0001008200ac003c00c71c026802000000ffff24260400830100000000000017010000
183	60	Tower of Mastery	03006100ab001c013100010005000100050001000e0001008300ac003c001d04024802000000ffff24260400ab0000000000000029010000
184	60	Tower of Mastery	03006100ab001b013100010005000100050001000e0001008400ac003c001d04024802000000ffff24260400ab0000000000000029010000
185	60	Tower of Mastery	03006100ab001a013100010005000100050001000e0001008500ac003c001d04024802000000ffff24260400ab0000000000000029010000
186	60	Tower of Mastery	03006100ab0019013100010005000100050001000e0001008600ac003c001d04024802000000ffff24260400ab0000000000000029010000
187	64	Coumarine City	01000a00040018013800010005000100050001000e0001008700bc004004c804016c02000000ffff143604001b2d00001400000087240000
188	64	Coumarine City	000011003f0017013800010005000100050001000e0001008800bc004004c804016c02000000ffff143604001d0400000000000097050000
189	124	Coumarine Gate	00005b007c001601470001000500010005000100060001008900bc007c005d04054c02000000ffffe4240400ab000000000000005f010000
190	64	Coumarine City	00008d00310014011000010005000100050001000e0001008b00bc0040001d040348020000001c00942404007101000000000000ef010000
191	64	Coumarine City	02004100400015011100010005000100050001000e0001008a00bc0040009d0d0348020000000400400104004104000000000000cd050000
192	64	Coumarine City	03005900410013013800010005000100050001000e0001008c00bc0040001d04024802000000ffffc4250400bd000000000000003b010000
193	64	Coumarine City	03005900420012013800010005000100050001000e0001008d00bc0040001d04024802000000ffffc4250400e1000000000000003b010000
194	64	Coumarine City	03005d007a0011013800010005000100050001000e0001008e00bc0040001d04024802000000ffffb424040029010000000000005f010000
195	64	Coumarine City	03005d007b0010013800010005000100050001000e0001008f00bc0040001d04024802000000ffffb42404008700000000000000ab000000
196	64	Coumarine City	0300720077000f013800010005000100050001000e0001009000bc0040001d04024802000000ffff44240400ab00000000000000bd000000
197	64	Coumarine City	0300720077000e013800010005000100050001000e0001009100bc0040001d04024802000000ffff44240400ab00000000000000bd000000
198	64	Coumarine City	0300720077000d013800010005000100050001000e0001009200bc0040001d04024802000000ffff44240400ab00000000000000bd000000
199	64	Coumarine City	0300720077000c013800010005000100050001000e0001009300bc0040001d04024802000000ffff44240400ab00000000000000bd000000
200	70	Laverre City	00000b0005000b013900010005000100050001000e0001009400c80046044a1f016c02000000ffff34360400db21000000000000af230000
201	126	Laverre Gate	00005c007d000a01470001000500010005000100060001009500c8007e005d04054c02000000ffffe424040066000000000000009c000000
202	70	Laverre City	00008e00310008011000010005000100050001000e0001009700c80046001d040348020000001c00942404007101000000000000ef010000
203	70	Laverre City	03004300430009011100010005000100050001000e0001009600c80046009d0e0348020000000100440104001701000000000000ab000000
204	70	Laverre City	03005e007e0007013900010005000100050001000e0001009800c80046001d04044802000000ffff842504004d010000000000005b020000
205	70	Laverre City	03005e00c20006013900010005000100050001000e0001009900c80046001d04024802000000ffff842504004d010000000000005b020000
206	70	Laverre City	03004900cb0005012600010005000100050001000e0001009a00c80046001d040448020000000800642404003b010000000000003b010000
207	70	Laverre City	03007300780004013900010005000100050001000e0001009b00c80046001d04024802000000ffff44240400750000000000000005010000
208	70	Laverre City	03007300780003013900010005000100050001000e0001009c00c80046001d04024802000000ffff44240400750000000000000005010000
209	70	Laverre City	03007300780002013900010005000100050001000e0001009d00c80046001d04024802000000ffff44240400750000000000000005010000
210	70	Laverre City	03007300780001013900010005000100050001000e0001009e00c80046001d04024802000000ffff44240400750000000000000005010000
211	86	Anistar City	00001c00d60000018300010005000100050001000e0001009f00d3005604cf04016c02000000ffff443e0400610500000000000053040000
212	128	Anistar Gate	00005c007d00ff0047000100050001000500010006000100a000d30080005d04054c02000000ffffe424040066000000000000009c000000
213	128	Anistar Gate	00005b007c00fe0047000100050001000500010006000100a100d30080005d04054c02000000ffffe4240400ab000000000000005f010000
214	86	Anistar City	00008e003100fc001000010005000100050001000e000100a300d30056001d040348020000001c00942404007101000000000000ef010000
215	86	Anistar City	030044004400fd001100010005000100050001000e000100a200d30056001d0f0348020000000d0040010400d90200005301000040040000
216	86	Anistar City	03005e007e00fb008300010005000100050001000e000100a400d30056001d04044802000000ffff842504004d010000000000005b020000
217	86	Anistar City	03005e00c200fa008300010005000100050001000e000100a500d30056001d04024802000000ffff842504004d010000000000005b020000
218	86	Anistar City	03004900cc00f9002600010005000100050001000e000100a600d30056001d040448020000000800642404003b010000000000003b010000
219	86	Anistar City	03007400af00f8008300010005000100050001000e000100a700d30056001d04024802000000ffff44240400cf00000000000000f3000000
220	86	Anistar City	03007400af00f7008300010005000100050001000e000100a800d30056001d04024802000000ffff44240400cf00000000000000f3000000
221	86	Anistar City	03007400af00f6008300010005000100050001000e000100a900d30056001d04024802000000ffff44240400cf00000000000000f3000000
222	94	Snowbelle City	01001d00d800f5008400010005000100050001000e000100aa00de005e045203016c02000000ffff543e0400730500000000000053040000
223	130	Snowbelle Gate	00005c007d00f40047000100050001000500010006000100ab00de0082005d04054c02000000ffffe424040066000000000000009c000000
224	130	Snowbelle Gate	00005c007d00f30047000100050001000500010006000100ac00de0082005d04054c02000000ffffe424040066000000000000009c000000
225	94	Snowbelle City	00008e003100f1001000010005000100050001000e000100ae00de005e001d040348020000001c00942404007101000000000000ef010000
226	94	Snowbelle City	030045004500f2001100010005000100050001000e000100ad00de005e009d0f0348020000000e0044010400710100000000000097050000
227	94	Snowbelle City	03004900cd00f0002600010005000100050001000e000100af00de005e001d040448020000000800642404003b010000000000003b010000
228	94	Snowbelle City	03007500b000ef008400010005000100050001000e000100b000de005e001d04024802000000ffff44240400bd0000000000000029010000
229	94	Snowbelle City	03007500b000ee008400010005000100050001000e000100b100de005e001d04024802000000ffff44240400bd0000000000000029010000
230	94	Snowbelle City	03007500b000ed008400010005000100050001000e000100b200de005e001d04024802000000ffff44240400bd0000000000000029010000
231	94	Snowbelle City	03007500b000ec008400010005000100050001000e000100b300de005e001d04024802000000ffff44240400bd0000000000000029010000
232	94	Snowbelle City	03007500b000eb008400010005000100050001000e000100b400de005e001d04024802000000ffff44240400bd0000000000000029010000
233	108	Kiloude City	01002000df00ea00a800010005000100050001000e000100b500e9006c04c704016c02000000ffff35350400eb0200000000000039060000
234	108	Kiloude City	00003d003100e9001000010005000100050001000e000100b600e9006c001d040348020000001c00942404007101000000000000ef010000
235	108	Kiloude City	03007900d000e800a800010005000100050001000e000100b700e9006c001d04024802000000ffff44240400cf0000000000000005010000
236	164	Kiloude Station	03007a00d100e700a800010005000100050001000e000100b800e900a4041d04024802000000ffffc4250400830100000000000061050000
237	108	Kiloude City	03007900d000e600a800010005000100050001000e000100b900e9006c001d04024802000000ffff44240400cf0000000000000005010000
238	108	Kiloude City	03007900d000e500a800010005000100050001000e000100ba00e9006c001d04024802000000ffff44240400cf0000000000000005010000
